#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
651	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
652	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
653	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
654	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
655	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
656	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
657	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
658	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
659	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
660	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
661	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
662	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
663	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
664	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
665	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
666	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
667	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
668	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
669	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
670	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
671	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
672	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
673	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
674	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
675	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
676	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
677	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
678	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
679	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
680	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
681	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
682	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
683	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
684	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
685	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
686	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
687	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
688	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
689	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
690	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
691	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
692	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
693	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
694	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
695	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
696	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
697	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
698	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
699	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
700	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
