#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
2359	0	0	0	0	0	0	0.0370369	0	0	0.030941
2360	0	0	0	0	0	0	0.0370522	0	0	0.030941
2361	0	0	0	0	0	0	0.0370712	0	0	0.030941
2362	0	0	0	0	0	0	0.0370865	0	0	0.030941
2363	0	0	0	0	0	0	0.0371017	0	0	0.030941
2364	0	0	0	0	0	0	0.037117	0	0	0.030941
2365	0	0	0	0	0	0	0.0371323	0	0	0.030941
2366	0	0	0	0	0	0	0.0371475	0	0	0.030941
2367	0	0	0	0	0	0	0.0371628	0	0	0.030941
2368	0	0	0	0	0	0	0.037178	0	0	0.030941
2369	0	0	0	0	0	0	0.0371933	0	0	0.030941
2370	0	0	0	0	0	0	0.0372086	0	0	0.030941
2371	0	0	0	0	0	0	0.0372238	0	0	0.030941
2372	0	0	0	0	0	0	0.0372391	0	0	0.030941
2373	0	0	0	0	0	0	0.0372543	0	0	0.030941
2374	0	0	0	0	0	0	0.0372696	0	0	0.030941
2375	0	0	0	0	0	0	0.0372849	0	0	0.030941
2376	0	0	0	0	0	0	0.0373001	0	0	0.030941
2377	0	0	0	0	0	0	0.0373154	0	0	0.030941
2378	0	0	0	0	0	0	0.0373306	0	0	0.030941
2379	0	0	0	0	0	0	0.0373459	0	0	0.030941
2380	0	0	0	0	0	0	0.0373611	0	0	0.030941
2381	0	0	0	0	0	0	0.0373764	0	0	0.030941
2382	0	0	0	0	0	0	0.0373917	0	0	0.030941
2383	0	0	0	0	0	0	0.0374069	0	0	0.030941
2384	0	0	0	0	0	0	0.0374222	0	0	0.030941
2385	0	0	0	0	0	0	0.0374374	0	0	0.030941
2386	0	0	0	0	0	0	0.0374527	0	0	0.030941
2387	0	0	0	0	0	0	0.0374718	0	0	0.030941
2388	0	0	0	0	0	0	0.037487	0	0	0.030941
2389	0	0	0	0	0	0	0.0375023	0	0	0.030941
2390	0	0	0	0	0	0	0.0375175	0	0	0.030941
2391	0	0	0	0	0	0	0.0375328	0	0	0.030941
2392	0	0	0	0	0	0	0.0375481	0	0	0.030941
2393	0	0	0	0	0	0	0.0375633	0	0	0.030941
2394	0	0	0	0	0	0	0.0375786	0	0	0.030941
2395	0	0	0	0	0	0	0.0375938	0	0	0.030941
2396	0	0	0	0	0	0	0.0376091	0	0	0.030941
2397	0	0	0	0	0	0	0.0376244	0	0	0.030941
2398	0	0	0	0	0	0	0.0376396	0	0	0.030941
2399	0	0	0	0	0	0	0.0376549	0	0	0.030941
2400	0	0	0	0	0	0	0.0376701	0	0	0.030941
2401	0	0	0	0	0	0	0.0376854	0	0	0.030941
2402	0	0	0	0	0	0	0.0377007	0	0	0.030941
2403	0	0	0	0	0	0	0.0377159	0	0	0.030941
2404	0	0	0	0	0	0	0.0377312	0	0	0.030941
2405	0	0	0	0	0	0	0.0377464	0	0	0.030941
2406	0	0	0	0	0	0	0.0377617	0	0	0.030941
2407	0	0	0	0	0	0	0.0377769	0	0	0.030941
2408	0	0	0	0	0	0	0.0377922	0	0	0.030941
2409	0	0	0	0	0	0	0.0378075	0	0	0.030941
2410	0	0	0	0	0	0	0.0378265	0	0	0.030941
2411	0	0	0	0	0	0	0.0378418	0	0	0.030941
2412	0	0	0	0	0	0	0.0378571	0	0	0.030941
2413	0	0	0	0	0	0	0.0378723	0	0	0.030941
2414	0	0	0	0	0	0	0.0378876	0	0	0.030941
2415	0	0	0	0	0	0	0.0379028	0	0	0.030941
2416	0	0	0	0	0	0	0.0379181	0	0	0.030941
2417	0	0	0	0	0	0	0.0379333	0	0	0.030941
2418	0	0	0	0	0	0	0.0379486	0	0	0.030941
2419	0	0	0	0	0	0	0.0379639	0	0	0.030941
2420	0	0	0	0	0	0	0.0379791	0	0	0.030941
2421	0	0	0	0	0	0	0.0379982	0	0	0.030941
2422	0	0	0	0	0	0	0.0380135	0	0	0.030941
2423	0	0	0	0	0	0	0.0380287	0	0	0.030941
2424	0	0	0	0	0	0	0.038044	0	0	0.030941
2425	0	0	0	0	0	0	0.0380592	0	0	0.030941
2426	0	0	0	0	0	0	0.0380745	0	0	0.030941
2427	0	0	0	0	0	0	0.0380898	0	0	0.030941
2428	0	0	0	0	0	0	0.038105	0	0	0.030941
2429	0	0	0	0	0	0	0.0381203	0	0	0.030941
2430	0	0	0	0	0	0	0.0381355	0	0	0.030941
2431	0	0	0	0	0	0	0.0381508	0	0	0.030941
2432	0	0	0	0	0	0	0.038166	0	0	0.030941
2433	0	0	0	0	0	0	0.0381813	0	0	0.030941
2434	0	0	0	0	0	0	0.0381966	0	0	0.030941
2435	0	0	0	0	0	0	0.0382118	0	0	0.030941
2436	0	0	0	0	0	0	0.0382271	0	0	0.030941
2437	0	0	0	0	0	0	0.0382423	0	0	0.030941
2438	0	0	0	0	0	0	0.0382576	0	0	0.030941
2439	0	0	0	0	0	0	0.0382729	0	0	0.030941
2440	0	0	0	0	0	0	0.0382881	0	0	0.030941
2441	0	0	0	0	0	0	0.0383034	0	0	0.030941
2442	0	0	0	0	0	0	0.0383186	0	0	0.030941
2443	0	0	0	0	0	0	0.0383339	0	0	0.030941
2444	0	0	0	0	0	0	0.0383492	0	0	0.030941
2445	0	0	0	0	0	0	0.0383644	0	0	0.030941
2446	0	0	0	0	0	0	0.0383797	0	0	0.030941
2447	0	0	0	0	0	0	0.0383949	0	0	0.030941
2448	0	0	0	0	0	0	0.0384102	0	0	0.030941
2449	0	0	0	0	0	0	0.0384254	0	0	0.030941
2450	0	0	0	0	0	0	0.0384407	0	0	0.030941
2451	0	0	0	0	0	0	0.038456	0	0	0.030941
2452	0	0	0	0	0	0	0.0384712	0	0	0.030941
2453	0	0	0	0	0	0	0.0384865	0	0	0.030941
2454	0	0	0	0	0	0	0.0385017	0	0	0.030941
2455	0	0	0	0	0	0	0.038517	0	0	0.030941
2456	0	0	0	0	0	0	0.0385323	0	0	0.030941
2457	0	0	0	0	0	0	0.0385475	0	0	0.030941
2458	0	0	0	0	0	0	0.0385628	0	0	0.030941
2459	0	0	0	0	0	0	0.038578	0	0	0.030941
2460	0	0	0	0	0	0	0.0385933	0	0	0.030941
2461	0	0	0	0	0	0	0.0386086	0	0	0.030941
2462	0	0	0	0	0	0	0.0386238	0	0	0.030941
2463	0	0	0	0	0	0	0.0386429	0	0	0.030941
2464	0	0	0	0	0	0	0.0386581	0	0	0.030941
2465	0	0	0	0	0	0	0.0386734	0	0	0.030941
